,age,ecode,inpatient,sex,high_income,N1,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N2,N20,N21,N22,N23,N24,N25,N26,N27,N28,N3,N30,N31,N32,N33,N34,N35,N36,N37,N38,N39,N4,N40,N41,N42,N43,N44,N45,N46,N47,N48,N5,N51,N52,N53,N54,N6,N7,N8,N9,N99
84,0,inj_homicide_gun,1,1,0,0,0,0,0,0,0.011494253,0.003831418,0.019157088,0.011494253,0.026819923,0.003831418,0,0.0651341,0.003831418,0.026819923,0.003831418,0,0.011494253,0.030651341,0.007662835,0.019157088,0.003831418,0,0,0.003831418,0,0.003831418,0,0,0.003831418,0,0.003831418,0,0.30651341,0.003831418,0.118773946,0.237547893,0.003831418,0,0.003831418,0.007662835,0.049808429,0,0,0,0,0,0,0,0.003831418,0,0
85,0,inj_homicide_gun,1,1,1,0,0,0,0,0,0,0,0,0,0.041666667,0.041666667,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458333333,0,0.125,0.208333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,0,inj_homicide_gun,1,2,0,0,0,0,0,0,0.022222222,0.022222222,0,0.022222222,0.044444444,0,0,0.111111111,0,0.066666667,0.022222222,0.022222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022222222,0,0.311111111,0,0.044444444,0.177777778,0.022222222,0,0.066666667,0,0,0,0,0,0,0,0,0,0.022222222,0,0
87,0,inj_homicide_gun,1,2,1,0,0,0,0,0,0,0.1,0,0.1,0,0.1,0,0,0,0,0.2,0,0,0.1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,0,inj_homicide_knife,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,0,inj_homicide_knife,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,0,inj_homicide_knife,0,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,0,inj_homicide_knife,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,0,inj_homicide_knife,1,1,0,0,0,0,0,0.008097166,0.048582996,0.012145749,0.004048583,0.004048583,0.020242915,0.012145749,0,0.008097166,0,0.016194332,0.004048583,0,0,0,0,0.024291498,0.008097166,0.004048583,0.004048583,0,0,0,0,0,0,0.004048583,0.012145749,0,0.36437247,0.028340081,0.170040486,0.190283401,0.004048583,0.008097166,0.016194332,0.008097166,0.012145749,0,0,0,0,0,0,0,0,0.004048583,0
93,0,inj_homicide_knife,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017857143,0,0,0,0.017857143,0,0,0,0.017857143,0,0,0,0,0,0,0,0.017857143,0,0.535714286,0,0.196428571,0.107142857,0,0,0,0.017857143,0,0,0,0,0,0,0,0,0.035714286,0.035714286,0
94,0,inj_homicide_knife,1,2,0,0,0,0,0,0,0.068493151,0.01369863,0,0,0.04109589,0.02739726,0,0,0,0.054794521,0.01369863,0,0,0.02739726,0.01369863,0.04109589,0.01369863,0,0,0,0,0,0,0,0,0,0,0,0.219178082,0.02739726,0.123287671,0.082191781,0,0.01369863,0.123287671,0.04109589,0.01369863,0.01369863,0,0,0,0,0,0,0.02739726,0,0
95,0,inj_homicide_knife,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105263158,0,0,0,0,0,0,0,0,0,0,0,0,0.368421053,0,0.210526316,0.157894737,0,0.052631579,0,0.052631579,0,0,0,0,0,0,0,0,0.052631579,0,0
96,0,inj_homicide_other,0,1,0,0,0,0,0,0,0.153846154,0,0,0,0,0,0,0,0,0,0,0.038461538,0,0.076923077,0,0.076923077,0,0,0,0.038461538,0,0,0,0,0,0,0,0,0.230769231,0,0,0,0.076923077,0,0,0.153846154,0.115384615,0,0,0,0,0,0,0,0.038461538,0,0
97,0,inj_homicide_other,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,0,inj_homicide_other,0,2,0,0,0,0,0,0,0.2,0,0.05,0,0,0,0,0,0,0,0,0.05,0,0.1,0,0.1,0,0,0.05,0.05,0,0,0,0,0,0,0,0,0.2,0.1,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.05,0,0
99,0,inj_homicide_other,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0,inj_homicide_other,1,1,0,0,0,0,0,0.003584229,0.010752688,0.048387097,0.055555556,0.003584229,0.008960573,0.010752688,0,0.035842294,0.005376344,0.039426523,0.039426523,0.012544803,0.005376344,0.046594982,0.034050179,0.202508961,0,0,0.007168459,0.001792115,0.001792115,0,0.003584229,0.003584229,0.001792115,0.005376344,0.008960573,0.001792115,0.08781362,0.035842294,0.017921147,0.021505376,0.003584229,0.012544803,0.053763441,0.041218638,0.051971326,0,0,0,0,0,0,0,0.053763441,0.021505376,0
101,0,inj_homicide_other,1,1,1,0,0.000444543,0,0.000222272,0,0.001555901,0.041787064,0.000666815,0.00133363,0.000889086,0.008668593,0,0.059346521,0.000666815,0.007557235,0.149811069,0.033340742,0.000889086,0.138030673,0.002889531,0.316737053,0.000222272,0,0.000889086,0,0,0.000444543,0.001111358,0.001778173,0.000222272,0.000444543,0.006668148,0,0.013336297,0.00822405,0.014669927,0.011113581,0.077128251,0.004889976,0.016670371,0.05912425,0.001111358,0,0,0,0,0,0,0,0.016003556,0.001111358,0
102,0,inj_homicide_other,1,2,0,0,0,0,0,0,0.011278195,0.030075188,0.018796992,0.011278195,0.007518797,0.007518797,0,0.026315789,0,0.022556391,0.030075188,0.007518797,0.007518797,0.067669173,0.018796992,0.184210526,0,0,0.007518797,0.007518797,0,0,0.003759398,0.003759398,0.007518797,0.003759398,0.003759398,0,0.071428571,0.078947368,0.011278195,0.007518797,0.003759398,0.018796992,0.105263158,0.052631579,0.037593985,0,0,0,0,0,0.003759398,0.003759398,0.090225564,0.026315789,0
103,0,inj_homicide_other,1,2,1,0,0.001272265,0,0.000318066,0.000318066,0.001590331,0.038167939,0.000636132,0.001908397,0.001272265,0.016221374,0,0.071246819,0.000318066,0.010496183,0.146946565,0.032760814,0.000636132,0.142493639,0.002862595,0.242684478,0,0,0.000954198,0,0.000318066,0.000954198,0.000636132,0.003180662,0.000318066,0.001590331,0.005725191,0,0.01653944,0.01240458,0.010814249,0.014631043,0.081743003,0.006361323,0.022900763,0.082061069,0.004452926,0,0,0,0,0,0,0,0.019402036,0.002862595,0
104,0,inj_homicide_sexual,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,0,inj_homicide_sexual,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,0,inj_homicide_sexual,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,inj_homicide_sexual,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0,inj_homicide_sexual,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0,inj_homicide_sexual,1,1,1,0,0,0,0,0,0,0.044776119,0,0,0,0,0,0.074626866,0,0.014925373,0.164179104,0,0,0.059701493,0.029850746,0.23880597,0,0,0,0,0,0,0,0,0,0.014925373,0.074626866,0,0.014925373,0,0,0.014925373,0.134328358,0.014925373,0.089552239,0.014925373,0,0,0,0,0,0,0,0,0,0,0
110,0,inj_homicide_sexual,1,2,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0,inj_homicide_sexual,1,2,1,0,0,0,0,0,0,0.04,0,0,0,0.02,0,0.06,0,0.02,0.14,0,0,0.14,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.02,0.08,0.14,0,0.1,0.04,0,0,0,0,0,0,0,0,0,0,0
112,0,inj_mech_gun,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,0,inj_mech_gun,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,0,inj_mech_gun,0,2,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
115,0,inj_mech_gun,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,0,inj_mech_gun,1,1,0,0,0,0,0,0,0.006711409,0.053691275,0.006711409,0,0.020134228,0,0,0.020134228,0,0.033557047,0.013422819,0,0.013422819,0.020134228,0,0.033557047,0.020134228,0,0,0.013422819,0,0,0,0,0.006711409,0,0.006711409,0,0.348993289,0,0.10738255,0.201342282,0,0,0.033557047,0.013422819,0.020134228,0,0,0,0,0,0,0,0.006711409,0,0
117,0,inj_mech_gun,1,1,1,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.04,0,0,0.04,0,0.12,0,0,0,0,0,0,0,0,0,0,0.04,0,0.56,0,0,0.04,0.04,0,0,0.04,0,0,0,0,0,0,0,0,0.04,0,0
118,0,inj_mech_gun,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037,0,0.111111111,0,0,0.037037037,0.074074074,0,0.074074074,0,0,0.037037037,0,0,0,0,0,0,0,0,0,0.407407407,0.037037037,0.074074074,0.074074074,0,0,0.037037037,0,0,0,0,0,0,0,0,0,0,0,0
119,0,inj_mech_gun,1,2,1,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0.444444444,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,0,inj_mech_other,0,1,0,0,0,0,0,0,0.315960912,0.009771987,0.006514658,0,0.026058632,0,0,0,0,0.003257329,0.006514658,0,0,0.016286645,0,0.03257329,0.016286645,0,0.003257329,0.006514658,0,0,0.006514658,0.022801303,0,0.003257329,0.084690554,0,0.250814332,0,0,0,0.081433225,0,0,0.107491857,0,0,0,0,0,0,0,0,0,0,0
121,0,inj_mech_other,0,1,1,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0.125,0,0,0,0,0.041666667,0,0,0.166666667,0.208333333,0,0,0,0.291666667,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0
122,0,inj_mech_other,0,2,0,0,0,0,0,0.004651163,0.297674419,0.004651163,0,0,0.013953488,0,0,0,0,0,0.004651163,0,0,0.013953488,0.004651163,0.023255814,0.013953488,0,0.004651163,0,0,0,0,0.018604651,0.009302326,0,0.102325581,0,0.246511628,0,0,0.009302326,0.060465116,0.004651163,0.004651163,0.153488372,0,0.004651163,0,0,0,0,0,0,0,0,0
123,0,inj_mech_other,0,2,1,0,0,0,0,0,0,0,0,0,0.086956522,0,0,0,0,0,0.086956522,0,0,0.043478261,0,0.086956522,0,0,0.086956522,0.043478261,0,0,0,0.304347826,0,0,0,0,0,0,0,0,0,0,0,0.260869565,0,0,0,0,0,0,0,0,0,0,0
124,0,inj_mech_other,1,1,0,0,0,0.002312139,0.001156069,0.003468208,0.07283237,0.023121387,0.015028902,0.01849711,0.080924855,0.004624277,0.004624277,0.026589595,0,0.023121387,0.024277457,0.002312139,0,0.03699422,0.012716763,0.093641618,0.053179191,0,0.001156069,0.006936416,0.001156069,0,0.001156069,0.001156069,0.01849711,0.011560694,0.030057803,0.002312139,0.220809249,0.011560694,0.028901734,0.031213873,0.002312139,0.010404624,0.01734104,0.030057803,0.026589595,0.001156069,0,0,0,0,0.008092486,0.003468208,0.026589595,0.008092486,0
125,0,inj_mech_other,1,1,1,0,0,0,0.000204541,0.000204541,0.019226836,0.024340356,0.001022704,0.001840867,0.01534056,0.000818163,0.026590305,0.013090612,0.000204541,0.005931683,0.074248313,0.001022704,0,0.036408263,0.009817959,0.039476376,0.005522602,0,0.001636326,0.001431786,0,0,0.000409082,0.01534056,0.013499693,0.004499898,0.017385969,0.000409082,0.250153406,0.000409082,0.003886275,0.017999591,0.031294743,0.004499898,0.002045408,0.35283289,0.000409082,0,0,0,0,0,0.000409082,0.000409082,0.005522602,0.000204541,0
126,0,inj_mech_other,1,2,0,0,0,0.002762431,0,0,0.035911602,0.038674033,0.016574586,0.016574586,0.038674033,0.011049724,0.002762431,0.024861878,0,0.024861878,0.033149171,0.002762431,0,0.041436464,0.019337017,0.182320442,0.049723757,0,0,0.002762431,0.002762431,0,0,0.005524862,0.027624309,0.005524862,0.035911602,0,0.20441989,0.019337017,0.013812155,0.024861878,0,0.011049724,0.024861878,0.033149171,0.016574586,0,0,0,0,0,0,0.005524862,0.019337017,0.005524862,0
127,0,inj_mech_other,1,2,1,0,0,0,0,0.000251762,0.028700906,0.022155086,0.000503525,0.001510574,0.014853978,0.002014099,0.029456193,0.0193857,0,0.007301108,0.070241692,0.001258812,0,0.034743202,0.013091641,0.036002014,0.006042296,0,0.002014099,0.000755287,0,0,0,0.011581067,0.011581067,0.003524673,0.011581067,0.000503525,0.213242699,0.000251762,0.003524673,0.001762336,0.029456193,0.003524673,0.001762336,0.410876133,0.000503525,0,0,0,0,0,0.000503525,0,0.004531722,0.001007049,0
128,0,inj_non_disaster,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0
129,0,inj_non_disaster,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
130,0,inj_non_disaster,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,0,inj_non_disaster,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
132,0,inj_non_disaster,1,1,0,0,0,0.001796945,0.007187781,0.008984726,0.042228212,0.049415993,0.026055705,0.011680144,0.022461815,0.013477089,0.000898473,0.04492363,0.002695418,0.082659479,0.011680144,0.001796945,0.002695418,0.038634322,0.038634322,0.057502246,0.016172507,0.000898473,0.02425876,0.011680144,0.000898473,0.000898473,0.002695418,0,0.000898473,0.006289308,0.008086253,0.00359389,0.075471698,0.061994609,0.022461815,0.026055705,0.000898473,0.019766397,0.111410602,0.011680144,0.044025157,0.000898473,0,0,0,0,0.000898473,0,0.070080863,0.012578616,0
133,0,inj_non_disaster,1,1,1,0,0,0,0,0,0,0.003184713,0,0,0,0,0,0.003184713,0,0.003184713,0.003184713,0,0,0,0,0.00955414,0,0,0,0,0,0,0,0,0,0,0,0,0.012738854,0.003184713,0,0,0,0.850318471,0.006369427,0.012738854,0,0,0,0,0,0,0,0,0.085987261,0.006369427,0
134,0,inj_non_disaster,1,2,0,0,0,0.00137741,0.00137741,0.00137741,0.035812672,0.042699725,0.016528926,0.006887052,0.023415978,0.015151515,0.002754821,0.026170799,0.006887052,0.081267218,0.008264463,0,0,0.046831956,0.041322314,0.037190083,0.006887052,0.00137741,0.027548209,0.012396694,0.00137741,0,0.00137741,0,0.002754821,0.00137741,0.012396694,0.00137741,0.08953168,0.061983471,0.02892562,0.026170799,0.004132231,0.022038567,0.152892562,0.009641873,0.017906336,0,0,0,0,0,0.00137741,0,0.103305785,0.017906336,0
135,0,inj_non_disaster,1,2,1,0,0,0.003690037,0,0,0.003690037,0.003690037,0,0,0,0,0,0,0,0,0.007380074,0,0,0.007380074,0.003690037,0.007380074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007380074,0,0,0.003690037,0.815498155,0.022140221,0.022140221,0,0,0,0,0,0,0,0,0.084870849,0.007380074,0
136,0,inj_othunintent,0,1,0,0,0,0,0,0.035714286,0.401785714,0.0625,0,0.017857143,0,0,0,0.008928571,0,0,0.017857143,0,0,0.008928571,0,0.026785714,0,0,0,0,0,0,0,0.008928571,0.008928571,0.008928571,0.017857143,0,0.142857143,0.035714286,0.008928571,0.053571429,0.017857143,0.017857143,0,0.080357143,0,0,0,0,0,0,0,0,0.017857143,0,0
137,0,inj_othunintent,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
138,0,inj_othunintent,0,2,0,0,0,0.009803922,0,0.039215686,0.598039216,0,0,0,0,0,0,0,0,0,0.019607843,0,0,0.009803922,0,0.019607843,0,0,0.009803922,0,0,0,0,0,0,0,0.029411765,0,0.107843137,0.078431373,0,0.019607843,0.019607843,0,0,0.039215686,0,0,0,0,0,0,0,0,0,0,0
139,0,inj_othunintent,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
140,0,inj_othunintent,1,1,0,0,0,0,0.001265823,0.005063291,0.016455696,0.050632911,0.024050633,0.007594937,0.025316456,0.007594937,0,0.032911392,0.001265823,0.060759494,0.017721519,0.003797468,0.001265823,0.032911392,0.035443038,0.150632911,0.006329114,0,0.015189873,0.011392405,0.001265823,0,0,0,0.018987342,0.003797468,0.008860759,0.003797468,0.06835443,0.041772152,0.029113924,0.034177215,0,0.008860759,0.088607595,0.008860759,0.013924051,0,0,0,0,0,0,0,0.136708861,0.025316456,0
141,0,inj_othunintent,1,1,1,0,0,0.002531646,0.000843882,0.001265823,0.037130802,0.075105485,0,0.000421941,0.003375527,0.001265823,0,0.014345992,0.000843882,0.008438819,0.058227848,0.005485232,0.000421941,0.059493671,0.08185654,0.105907173,0.005063291,0,0.005063291,0.002953586,0.000421941,0,0.001265823,0.003375527,0.001265823,0.003375527,0.019831224,0,0.07721519,0.01350211,0.002109705,0.008438819,0.047257384,0.026160338,0.083122363,0.205485232,0.000843882,0,0,0,0,0,0.000421941,0,0.035864979,0,0
142,0,inj_othunintent,1,2,0,0,0.001776199,0.001776199,0.001776199,0,0.021314387,0.028419183,0.01598579,0,0.012433393,0.024866785,0,0.014209591,0.003552398,0.023090586,0.031971581,0.001776199,0.001776199,0.03374778,0.030195382,0.186500888,0.001776199,0.001776199,0.023090586,0.021314387,0,0.001776199,0,0,0.019538188,0.005328597,0.007104796,0.003552398,0.078152753,0.060390764,0.028419183,0.021314387,0,0.012433393,0.122557726,0.008880995,0.014209591,0,0,0,0,0,0.001776199,0,0.119005329,0.012433393,0
143,0,inj_othunintent,1,2,1,0,0.000524934,0.0167979,0.000524934,0,0.061942257,0.067191601,0.000524934,0.000524934,0.004199475,0.005249344,0,0.010498688,0.000524934,0.007349081,0.047769029,0.005774278,0.000524934,0.049868766,0.097112861,0.103937008,0.004199475,0,0.006824147,0.005249344,0,0,0.001049869,0.001049869,0.004199475,0.004724409,0.017322835,0.000524934,0.07664042,0.00839895,0.002099738,0.004724409,0.037795276,0.020472441,0.081889764,0.220472441,0,0.000524934,0,0,0,0,0,0.001049869,0.019422572,0.000524934,0
144,0,inj_poisoning_gas,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,0,inj_poisoning_gas,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,0,inj_poisoning_gas,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,0,inj_poisoning_gas,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,0,inj_poisoning_gas,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0
149,0,inj_poisoning_gas,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009287926,0,0,0,0,0,0,0,0.003095975,0,0,0.987616099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,0,inj_poisoning_gas,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,0,inj_poisoning_gas,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003636364,0,0,0,0,0,0,0,0,0,0,0.996363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,0,inj_poisoning_other,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,0,inj_poisoning_other,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,0,inj_poisoning_other,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,0,inj_poisoning_other,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,0,inj_poisoning_other,1,1,0,0,0,0,0,0,0,0.011904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964285714,0.011904762,0,0,0,0.011904762,0,0,0,0,0,0,0,0,0,0,0,0
157,0,inj_poisoning_other,1,1,1,0,0,0,0,0,0.00092081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00092081,0.001841621,0,0,0,0,0,0,0.00092081,0,0,0.371086556,0,0.00092081,0,0,0.620626151,0,0,0,0,0,0,0,0,0,0.002762431,0,0
158,0,inj_poisoning_other,1,2,0,0,0,0,0,0,0.015384615,0,0,0,0,0,0,0,0,0.015384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,0,inj_poisoning_other,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002453988,0,0,0,0,0,0,0,0.002453988,0,0,0.466257669,0,0,0,0,0.528834356,0,0,0,0,0,0,0,0,0,0,0,0
160,0,inj_suicide_firearm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,0,inj_suicide_firearm,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,0,inj_suicide_firearm,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,0,inj_suicide_firearm,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,0,inj_suicide_firearm,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,0,inj_suicide_firearm,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,0,inj_suicide_firearm,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
